cluster,num_elementos,media_latitud,media_longitud,max_hora,min_hora,id_estacion_proxima,longitud_estacion,latitud_estacion,suma_intensidad,probabilidad_accidente,geometry_accidente,geometry_estacion,osmid_acc,dist_acc,osmid_est,dist_est
323,11,40.46308432650169,-3.6725209476586587,1170,385,11283,-3.6735859331752954,40.460865274721165,1487155,7.3966735141932075e-06,POINT (-3.6725209476586587 40.46308432650169),POINT (-3.6735859331752954 40.460865274721165),"[15241769, 1354652366, 15241775]",4339.409789462975,"[15241769, 1354652366, 15241775]",3473.6739812459646
324,17,40.4801506552148,-3.667314535499884,1210,505,3831,-3.6671335661976237,40.47987635255399,2266342,7.501074418600547e-06,POINT (-3.667314535499884 40.4801506552148),POINT (-3.6671335661976237 40.47987635255399),"[15241769, 1354652366, 15241775]",4403.65189116415,"[15241769, 1354652366, 15241775]",3473.6739812459646
325,64,40.48369732356518,-3.664246239067913,1415,166,10109,-3.6636013927999183,40.484153379568504,13663370,4.684056715144214e-06,POINT (-3.664246239067913 40.48369732356518),POINT (-3.6636013927999183 40.484153379568504),"[15241769, 1354652366, 15241775]",4037.2877153289664,"[15241769, 1354652366, 15241775]",3473.6739812459646
326,30,40.36659241537067,-3.711575922389855,1267,96,4992,-3.7125108915002807,40.36901377507534,478332,6.271794485838288e-05,POINT (-3.711575922389855 40.36659241537067),POINT (-3.7125108915002807 40.36901377507534),"[15241769, 1354652366, 15241775]",4083.243815153899,"[15241769, 1354652366, 15241775]",3473.6739812459646
327,17,40.44625481896272,-3.6056815721025446,1410,455,6502,-3.605592001158505,40.44606608950637,997937,1.703514350104265e-05,POINT (-3.6056815721025446 40.44625481896272),POINT (-3.605592001158505 40.44606608950637),207753972,5326.942021808615,207753972,5319.561053853721
328,19,40.4196258781712,-3.6197157020553403,1330,650,11316,-3.6189007454188187,40.42001938827035,0,,POINT (-3.6197157020553403 40.4196258781712),POINT (-3.6189007454188187 40.42001938827035),207753971,5326.942021808615,207753971,5319.561053853721
329,20,40.42419066026831,-3.6114770997299757,955,0,11315,-3.6114977151821432,40.42440709651737,2327534,8.592785325584932e-06,POINT (-3.6114770997299757 40.42419066026831),POINT (-3.6114977151821432 40.42440709651737),207753971,5326.942021808615,207753971,5319.561053853721
330,12,40.41833438639595,-3.6107826519969994,1390,900,6396,-3.611084222421339,40.42027681280519,3814755,3.1456803910080726e-06,POINT (-3.6107826519969994 40.41833438639595),POINT (-3.611084222421339 40.42027681280519),7972743,3634.9222544361796,7972743,3851.13037587434
331,23,40.418328567361655,-3.6110684833044595,1235,780,6396,-3.611084222421339,40.42027681280519,6464536,3.557873295159931e-06,POINT (-3.6110684833044595 40.418328567361655),POINT (-3.611084222421339 40.42027681280519),7972739,3634.9222544361796,7972739,3851.13037587434
332,16,40.36974287881423,-3.6791927207900827,1185,0,6490,-3.6798010417314058,40.36953069056207,2145744,7.456621106711705e-06,POINT (-3.6791927207900827 40.36974287881423),POINT (-3.6798010417314058 40.36953069056207),140358451,6705.997807084386,140358451,6647.520455897707
333,15,40.42267233539804,-3.6249828381111167,1275,220,5972,-3.6259072736865336,40.422433807020475,2904556,5.164300498940286e-06,POINT (-3.6249828381111167 40.42267233539804),POINT (-3.6259072736865336 40.422433807020475),7972748,4270.987184452572,7972748,4553.512791849116
334,33,40.42158083156023,-3.626211397365343,1380,390,5960,-3.6260835497306214,40.42152237023313,11480867,2.8743473816045426e-06,POINT (-3.626211397365343 40.42158083156023),POINT (-3.6260835497306214 40.42152237023313),7972748,5218.249710412759,7972748,5244.914456448136
335,41,40.41714107870746,-3.622797774033787,1410,20,6004,-3.622760328122335,40.41688413281125,2670075,1.5355373912717806e-05,POINT (-3.622797774033787 40.41714107870746),POINT (-3.622760328122335 40.41688413281125),7972748,6331.557104111465,7972748,6355.140405269433
336,26,40.44619760169913,-3.6128831469407934,1162,458,3679,-3.613358357994917,40.44588636341374,9697739,2.6810373015813275e-06,POINT (-3.6128831469407934 40.44619760169913),POINT (-3.613358357994917 40.44588636341374),655440028,6291.349378889489,655440028,6349.155301969473
337,28,40.444837581088436,-3.6150555992239304,1350,6,3709,-3.6152075669920185,40.44467400775596,9309666,3.0076266968116796e-06,POINT (-3.6150555992239304 40.444837581088436),POINT (-3.6152075669920185 40.44467400775596),655440028,6291.349378889489,655440028,6349.155301969473
338,21,40.443629397144626,-3.617130029931089,1175,550,6508,-3.6160710946947705,40.44425352231158,2483541,8.455668740721414e-06,POINT (-3.617130029931089 40.443629397144626),POINT (-3.6160710946947705 40.44425352231158),7972748,5580.2746294180215,7972748,5574.706688892307
339,16,40.42697816530632,-3.6041100431738893,1254,668,11300,-3.6036195149314425,40.426902937039216,712382,2.2459860018922434e-05,POINT (-3.6041100431738893 40.42697816530632),POINT (-3.6036195149314425 40.426902937039216),7972748,6368.400135434026,7972748,6359.309372132668
340,31,40.42980692108414,-3.6056018603683104,1370,120,11259,-3.605169407869114,40.42978024348393,2960530,1.0471098080411277e-05,POINT (-3.6056018603683104 40.42980692108414),POINT (-3.605169407869114 40.42978024348393),7972748,5983.520560369258,7972748,5893.408263266682
341,26,40.42132677132137,-3.6111780074854543,1350,247,6419,-3.611283950242067,40.42142256313733,490400,5.301794453507341e-05,POINT (-3.6111780074854543 40.42132677132137),POINT (-3.611283950242067 40.42142256313733),7972748,5546.279463552101,7972748,5578.115783082256
342,13,40.422698567846446,-3.6115068870845226,1365,590,11016,-3.6117657842207107,40.42258836861482,5750428,2.2607012904082966e-06,POINT (-3.6115068870845226 40.422698567846446),POINT (-3.6117657842207107 40.42258836861482),140358451,6560.345888447016,140358451,6469.357628993646
345,15,40.38266191979928,-3.6445425009526278,785,12,5792,-3.6476117421421432,40.38407452020409,1961502,7.64720097150041e-06,POINT (-3.6445425009526278 40.38266191979928),POINT (-3.6476117421421432 40.38407452020409),7972748,5561.616762624421,7972748,5533.732426032164
346,21,40.439794949403925,-3.6146401899482408,1395,260,6416,-3.614374703163862,40.43956451601373,1333858,1.574380481280616e-05,POINT (-3.6146401899482408 40.439794949403925),POINT (-3.614374703163862 40.43956451601373),7972748,5442.248313392803,7972748,5523.170321861792
347,28,40.435166182003734,-3.606507150037165,1150,100,11143,-3.606262728718248,40.434238091010045,2244051,1.2477434782008074e-05,POINT (-3.606507150037165 40.435166182003734),POINT (-3.606262728718248 40.434238091010045),7972748,5672.387851056671,7972748,5431.147027561092
348,10,40.43334944253341,-3.616784746511043,1395,307,6519,-3.6183143731933747,40.433862665063636,6050134,1.652855953273101e-06,POINT (-3.616784746511043 40.43334944253341),POINT (-3.6183143731933747 40.433862665063636),7972748,5064.584894400304,7972748,5639.379992998192
349,16,40.352728921368815,-3.698513146971914,1355,170,4813,-3.6987552156635988,40.35035198871812,1953538,8.190268118664699e-06,POINT (-3.698513146971914 40.352728921368815),POINT (-3.6987552156635988 40.35035198871812),7972748,4885.505316554965,7972748,4822.404881506852
350,22,40.44486171782985,-3.6096594902468766,1292,260,6540,-3.6114967723573375,40.44685775695093,1765754,1.2459266692868881e-05,POINT (-3.6096594902468766 40.44486171782985),POINT (-3.6114967723573375 40.44685775695093),7972748,5359.74181902073,7972748,4822.404881506852
351,18,40.43525340072898,-3.608217421212303,1265,70,6482,-3.608758568271365,40.43494592529717,8282399,2.1732833687437663e-06,POINT (-3.608217421212303 40.43525340072898),POINT (-3.608758568271365 40.43494592529717),7972748,5681.876515233791,7972748,5382.572593032416
352,12,40.43473519768269,-3.6079667967295177,1140,830,3557,-3.607608175767769,40.434569919411906,4563339,2.629653418253608e-06,POINT (-3.6079667967295177 40.43473519768269),POINT (-3.607608175767769 40.434569919411906),7972748,5677.388419838337,7972748,5668.837267895201
353,12,40.441442476284436,-3.6134993676076537,1110,1090,6389,-3.615100575255735,40.44037972823308,344782,3.480460116827444e-05,POINT (-3.6134993676076537 40.441442476284436),POINT (-3.615100575255735 40.44037972823308),7972748,5161.626871712908,7972748,5668.837267895201
354,11,40.442304790833084,-3.612217113870921,1077,40,6534,-3.6138622383680565,40.444824379407386,1606166,6.848607180079768e-06,POINT (-3.612217113870921 40.442304790833084),POINT (-3.6138622383680565 40.444824379407386),7972748,5087.565361010328,7972748,5037.208652239009
355,19,40.362157294478095,-3.7443369275559624,1320,570,5242,-3.744089077368908,40.362608707582815,3852062,4.9324232060647e-06,POINT (-3.7443369275559624 40.362157294478095),POINT (-3.744089077368908 40.362608707582815),7972748,5810.678347617816,7972748,5020.791514477512
356,27,40.3634806835293,-3.7437011417775756,1420,745,5242,-3.744089077368908,40.362608707582815,3482851,7.752269620491948e-06,POINT (-3.7437011417775756 40.3634806835293),POINT (-3.744089077368908 40.362608707582815),7972748,4825.976865487037,7972748,5789.895214921947
357,11,40.432323981041286,-3.611525312583136,1425,65,6400,-3.6117505006283945,40.43285633902747,6145072,1.790052256507328e-06,POINT (-3.611525312583136 40.432323981041286),POINT (-3.6117505006283945 40.43285633902747),7972748,5593.008956160374,7972748,4849.814781183148
358,57,40.374566110254754,-3.662956737782523,1425,45,6487,-3.660622770557856,40.37578774707401,1886699,3.0211496375415474e-05,POINT (-3.662956737782523 40.374566110254754),POINT (-3.660622770557856 40.37578774707401),7972748,4611.672218061413,7972748,5604.355808913089
359,12,40.43716445462841,-3.6132600425427674,1050,20,6390,-3.613161585623805,40.43690894380943,3264220,3.6762228036100508e-06,POINT (-3.6132600425427674 40.43716445462841),POINT (-3.613161585623805 40.43690894380943),7972748,5866.4835273660265,7972748,4685.765196208252
360,17,40.42809776191666,-3.6143444394570556,1130,415,6407,-3.6116471842801756,40.42818378935629,1318122,1.2897136987319839e-05,POINT (-3.6143444394570556 40.42809776191666),POINT (-3.6116471842801756 40.42818378935629),7972748,5881.150814434925,7972748,5884.757148320937
361,12,40.43410002201601,-3.61379910144124,1280,510,6405,-3.613353126040524,40.43421037034045,5106754,2.3498292653219637e-06,POINT (-3.61379910144124 40.43410002201601),POINT (-3.613353126040524 40.43421037034045),7972748,5443.615929797903,7972748,6107.7729845065405
362,60,40.43446940188947,-3.6120982032983173,1350,60,6418,-3.612293144271348,40.43394159834318,1746490,3.435461983750265e-05,POINT (-3.6120982032983173 40.43446940188947),POINT (-3.612293144271348 40.43394159834318),7972748,5872.112458221306,7972748,5501.082381862044
366,15,40.34353641472014,-3.7099838730050676,1280,330,6811,-3.7106486671150294,40.341808084705065,85072,0.00017632123377844648,POINT (-3.7099838730050676 40.34353641472014),POINT (-3.7106486671150294 40.341808084705065),7972748,6007.031414397866,7972748,6261.608901605022
368,22,40.34915119664414,-3.7134520553029344,1410,1410,4848,-3.7158238762326854,40.347229787867704,0,,POINT (-3.7134520553029344 40.34915119664414),POINT (-3.7158238762326854 40.347229787867704),655440028,5801.081405390385,655440028,5958.639249186545
372,15,40.44936629054396,-3.6079427670712727,1220,450,6345,-3.6083843368268202,40.44862902490905,1528819,9.811495016741681e-06,POINT (-3.6079427670712727 40.44936629054396),POINT (-3.6083843368268202 40.44862902490905),7972748,4751.374401806214,7972748,4885.493425626076
373,21,40.34840410578662,-3.7104858480981155,885,50,4852,-3.7072528720006637,40.34948906507877,2052101,1.0233414437203627e-05,POINT (-3.7104858480981155 40.34840410578662),POINT (-3.7072528720006637 40.34948906507877),7972748,4705.6483655043285,7972748,4685.765196208252
374,25,40.33820702207262,-3.7097383777414152,1335,365,10932,-3.7101832118829954,40.33755227659259,4394711,5.6886562051520565e-06,POINT (-3.7097383777414152 40.33820702207262),POINT (-3.7101832118829954 40.33755227659259),7972748,4935.265918643243,7972748,4637.820590841203
385,28,40.341898512907505,-3.691625432916982,1290,430,10861,-3.6928588608887343,40.34450530242672,12066684,2.320438655723478e-06,POINT (-3.691625432916982 40.341898512907505),POINT (-3.6928588608887343 40.34450530242672),140357866,4406.769133055226,140357866,4438.5055886856435
386,28,40.346130300215876,-3.7041485278278943,1345,165,4856,-3.7037290366288644,40.34742452660613,774972,3.61303376121976e-05,POINT (-3.7041485278278943 40.346130300215876),POINT (-3.7037290366288644 40.34742452660613),45756884,4406.769133055226,45756884,4438.5055886856435
387,14,40.34747445560895,-3.70290175332637,1390,240,4854,-3.7029747071202683,40.34717831835883,596119,2.3485243718116685e-05,POINT (-3.70290175332637 40.34747445560895),POINT (-3.7029747071202683 40.34717831835883),24222380,4553.905530968071,24222380,4562.913547764555
388,18,40.34007311239512,-3.7074813891634495,1098,145,5393,-3.7071915615512365,40.33975672182128,3282341,5.4838909180977845e-06,POINT (-3.7074813891634495 40.34007311239512),POINT (-3.7071915615512365 40.33975672182128),302644186,4553.905530968071,302644186,4562.913547764555
389,20,40.340962725866454,-3.705234242717524,1110,360,5391,-3.705433217797552,40.33966009891711,2062357,9.697642066819663e-06,POINT (-3.705234242717524 40.340962725866454),POINT (-3.705433217797552 40.33966009891711),"[15241769, 1354652366, 15241775]",3692.5866890677294,"[15241769, 1354652366, 15241775]",4178.2606632321
390,16,40.34217640562151,-3.707496738008902,1314,100,5396,-3.7078688208613912,40.342053840147315,2584545,6.190644774999081e-06,POINT (-3.707496738008902 40.34217640562151),POINT (-3.7078688208613912 40.342053840147315),8817535,5525.537592557135,8817535,5538.279424932952
391,10,40.34318436326198,-3.7059761901719077,1255,793,5397,-3.7070635073294382,40.3432305689618,257994,3.876059133158135e-05,POINT (-3.7059761901719077 40.34318436326198),POINT (-3.7070635073294382 40.3432305689618),8028969,5525.537592557135,8028969,5538.279424932952
392,12,40.380805395509576,-3.6188501093565812,1408,750,5208,-3.618743314718334,40.37915027121002,648944,1.8491580167163886e-05,POINT (-3.6188501093565812 40.380805395509576),POINT (-3.618743314718334 40.37915027121002),7972743,5721.567120436066,7972743,5648.150108594109
393,12,40.356862373704374,-3.6933130456067325,1365,530,10873,-3.693541849053024,40.35640951779548,2506370,4.787800683857531e-06,POINT (-3.6933130456067325 40.356862373704374),POINT (-3.693541849053024 40.35640951779548),7972739,5721.567120436066,7972739,5648.150108594109
394,18,40.356272955871,-3.6931159686806865,1130,560,10873,-3.693541849053024,40.35640951779548,2008966,8.959833068354567e-06,POINT (-3.6931159686806865 40.356272955871),POINT (-3.693541849053024 40.35640951779548),8817535,5904.767198993815,8817535,5614.28226675677
395,43,40.345648269270264,-3.6929202767517064,1425,48,10861,-3.6928588608887343,40.34450530242672,13005469,3.3063013721381366e-06,POINT (-3.6929202767517064 40.345648269270264),POINT (-3.6928588608887343 40.34450530242672),8028969,5904.767198993815,8028969,5614.28226675677
396,30,40.35121289179357,-3.688914337135379,1197,5,4836,-3.6901383085545847,40.35330307096601,3319941,9.036305163254407e-06,POINT (-3.688914337135379 40.35121289179357),POINT (-3.6901383085545847 40.35330307096601),8817535,5808.827115678732,8817535,5614.28226675677
397,93,40.351555031762416,-3.6931327093387836,1415,30,10872,-3.692909897243699,40.35084420182741,0,,POINT (-3.6931327093387836 40.351555031762416),POINT (-3.692909897243699 40.35084420182741),8028969,5808.827115678732,8028969,5614.28226675677
398,17,40.404388100287704,-3.717223072356878,1333,195,4689,-3.7171497672563194,40.404347740863486,3981486,4.269762596176403e-06,POINT (-3.717223072356878 40.404388100287704),POINT (-3.7171497672563194 40.404347740863486),355153823,1976.7601000070295,355153823,1899.6426326080339
410,14,40.36542532300751,-3.738097462946947,1395,965,5248,-3.740091609487549,40.36697263593632,3156851,4.4347991083519625e-06,POINT (-3.738097462946947 40.36542532300751),POINT (-3.740091609487549 40.36697263593632),227829413,5800.09449931498,227829413,4918.263813160956
413,12,40.398685367533915,-3.74420404919115,1305,510,4744,-3.7441716037752824,40.39824407024152,2501693,4.796751639789535e-06,POINT (-3.74420404919115 40.398685367533915),POINT (-3.7441716037752824 40.39824407024152),227829413,4904.814778871603,227829413,5130.756060945455
416,34,40.36770591353351,-3.7407795573392595,1320,645,5250,-3.7414828532484434,40.36795399350723,4436067,7.664446907587283e-06,POINT (-3.7407795573392595 40.36770591353351),POINT (-3.7414828532484434 40.36795399350723),227829413,5176.97406086918,227829413,5033.24811384277
420,15,40.46415462618616,-3.6801018853244103,1354,265,5539,-3.680556528334898,40.463737933825435,1092352,1.3731837356456527e-05,POINT (-3.6801018853244103 40.46415462618616),POINT (-3.680556528334898 40.463737933825435),173020848,5978.431030384383,173020848,5597.065514642018
421,27,40.37780518328309,-3.627165120880576,1275,90,5200,-3.6273169602898916,40.37915216259004,1858957,1.452427355769929e-05,POINT (-3.627165120880576 40.37780518328309),POINT (-3.6273169602898916 40.37915216259004),173020848,5978.431030384383,173020848,5597.065514642018
422,22,40.37670053509762,-3.630532493685555,1330,270,5201,-3.628224103538999,40.37876987431243,4704236,4.676636121146983e-06,POINT (-3.630532493685555 40.37670053509762),POINT (-3.628224103538999 40.37876987431243),319866739,5978.431030384383,319866739,5597.065514642018
423,16,40.37918838973573,-3.6755369718532664,1255,450,10917,-3.671741579986081,40.37949973234674,1704425,9.387330037989351e-06,POINT (-3.6755369718532664 40.37918838973573),POINT (-3.671741579986081 40.37949973234674),319866739,5978.431030384383,319866739,5597.065514642018
430,38,40.40590164391665,-3.7325978106485596,1432,10,5184,-3.732946672131199,40.406202984142794,384401,9.885510183376214e-05,POINT (-3.7325978106485596 40.40590164391665),POINT (-3.732946672131199 40.406202984142794),24222380,4202.020760691523,24222380,3830.586519375328
431,50,40.36679090366007,-3.6874792285496625,1392,10,9935,-3.687613252407283,40.36590001614807,917821,5.4476853329788705e-05,POINT (-3.6874792285496625 40.36679090366007),POINT (-3.687613252407283 40.36590001614807),302644186,4202.020760691523,302644186,3830.586519375328
432,28,40.39439383897151,-3.7353517726607293,1240,458,4756,-3.7373480375512083,40.39620030437744,253661,0.00011038354339058823,POINT (-3.7353517726607293 40.39439383897151),POINT (-3.7373480375512083 40.39620030437744),15241672,3268.0504547574355,15241672,3159.745752031767
433,15,40.42757833313301,-3.6229298306585416,1095,705,6492,-3.6252401895470907,40.42692436435436,1203240,1.2466340879625012e-05,POINT (-3.6229298306585416 40.42757833313301),POINT (-3.6252401895470907 40.42692436435436),15241673,3268.0504547574355,15241673,3159.745752031767
462,20,40.43109643250234,-3.633089660275447,1320,195,5996,-3.632791739996224,40.43119940777818,1482358,1.3492017447876964e-05,POINT (-3.633089660275447 40.43109643250234),POINT (-3.632791739996224 40.43119940777818),207753971,3533.8713430590506,207753971,4271.660899705964
472,34,40.36267063024122,-3.7587578953929377,1330,465,10653,-3.7591035770890326,40.36239938075919,3030653,1.1218704351834407e-05,POINT (-3.7587578953929377 40.36267063024122),POINT (-3.7591035770890326 40.36239938075919),140357866,3281.700720288348,140357866,5137.909640246427
473,12,40.36722913962549,-3.7559365947794467,1390,170,5298,-3.7536217418079443,40.36747644051299,809187,1.4829699439066618e-05,POINT (-3.7559365947794467 40.36722913962549),POINT (-3.7536217418079443 40.36747644051299),45756884,3281.700720288348,45756884,5137.909640246427
474,15,40.36907287289829,-3.7534024111704243,1340,650,5299,-3.7533743378163016,40.370171412126666,487388,3.0776301427199686e-05,POINT (-3.7534024111704243 40.36907287289829),POINT (-3.7533743378163016 40.370171412126666),140357866,5167.807388393629,140357866,5630.302775903303
475,12,40.37077732723956,-3.753159115518906,1400,465,5299,-3.7533743378163016,40.370171412126666,703846,1.704918405446646e-05,POINT (-3.753159115518906 40.37077732723956),POINT (-3.7533743378163016 40.370171412126666),45756884,5167.807388393629,45756884,5630.302775903303
484,35,40.401203030275006,-3.6368218267473593,1420,120,6442,-3.6374160971472986,40.40141582974468,2066423,1.6937480854597535e-05,POINT (-3.6368218267473593 40.401203030275006),POINT (-3.6374160971472986 40.40141582974468),207753971,4610.787180837511,207753971,4637.692667930313
485,11,40.37514825478061,-3.692158623288803,1245,840,10290,-3.692604617882051,40.37541289621981,788724,1.3946577002855245e-05,POINT (-3.692158623288803 40.37514825478061),POINT (-3.692604617882051 40.37541289621981),207753971,4610.787180837511,207753971,4637.692667930313
502,67,40.48205623118089,-3.7052315633216097,1410,300,5443,-3.705794997284318,40.48143789169187,3207419,2.088906999677934e-05,POINT (-3.7052315633216097 40.48205623118089),POINT (-3.705794997284318 40.48143789169187),655440028,4319.462726173293,655440028,4700.202543719049
503,17,40.48306072709051,-3.708593181448446,860,60,5890,-3.7079148752878632,40.48338838470784,1080237,1.5737287280476414e-05,POINT (-3.708593181448446 40.48306072709051),POINT (-3.7079148752878632 40.48338838470784),655440028,4319.462726173293,655440028,4700.202543719049
513,26,40.479363296020125,-3.704772359543492,1220,635,5431,-3.704458625693181,40.4801578621987,4283118,6.070344081111004e-06,POINT (-3.704772359543492 40.479363296020125),POINT (-3.704458625693181 40.4801578621987),207753971,4600.98601718631,207753971,4618.398186706123
514,20,40.47586173853831,-3.7216328142657114,1224,110,3801,-3.722373435433974,40.47515552503011,24830474,8.054618691532027e-07,POINT (-3.7216328142657114 40.47586173853831),POINT (-3.722373435433974 40.47515552503011),207753971,4600.98601718631,207753971,4618.398186706123
522,21,40.47918119881461,-3.7163801602205373,1245,0,3560,-3.7159457571968266,40.47917776240673,23256229,9.029838844466143e-07,POINT (-3.7163801602205373 40.47918119881461),POINT (-3.7159457571968266 40.47917776240673),8817535,4153.607023458777,8817535,4438.313574594348
523,63,40.480262943364735,-3.712848684907179,1320,15,5439,-3.712447998541086,40.4807735660538,907891,6.939158995958767e-05,POINT (-3.712848684907179 40.480262943364735),POINT (-3.712447998541086 40.4807735660538),8028969,4153.607023458777,8028969,4438.313574594348
542,13,40.39856329128053,-3.6480167919714046,1310,590,10063,-3.6487371284080012,40.397468125160096,2865519,4.536699983493391e-06,POINT (-3.6480167919714046 40.39856329128053),POINT (-3.6487371284080012 40.397468125160096),8817535,4376.924196463544,8817535,4578.619705995866
543,19,40.44054418305834,-3.7279454742349123,1130,610,5768,-3.7277051880237275,40.44023645548977,1603975,1.1845571159151483e-05,POINT (-3.7279454742349123 40.44054418305834),POINT (-3.7277051880237275 40.44023645548977),8028969,4376.924196463544,8028969,4578.619705995866
557,11,40.39777316684377,-3.6428196223285623,1223,1066,10349,-3.6421348069234516,40.39612123043657,414259,2.6553436376759466e-05,POINT (-3.6428196223285623 40.39777316684377),POINT (-3.6421348069234516 40.39612123043657),7972743,6823.458612965787,7972743,7243.373575099671
558,29,40.40523001778972,-3.7510798186037135,1140,440,4766,-3.751297178441289,40.40440475759336,2790358,1.0392931659665175e-05,POINT (-3.7510798186037135 40.40523001778972),POINT (-3.751297178441289 40.40440475759336),7972739,6823.458612965787,7972739,7243.373575099671
559,10,40.39167029596825,-3.731096083301889,1327,180,5059,-3.729385402299619,40.39078648037768,2507924,3.987361658487259e-06,POINT (-3.731096083301889 40.39167029596825),POINT (-3.729385402299619 40.39078648037768),7972743,6507.711776435888,7972743,7277.982341860377
560,12,40.37998082922744,-3.6222510779484494,990,180,5202,-3.621893437625908,40.37994293777155,1541561,7.784317325100985e-06,POINT (-3.6222510779484494 40.37998082922744),POINT (-3.621893437625908 40.37994293777155),7972739,6507.711776435888,7972739,7277.982341860377
561,23,40.38151139208582,-3.624221164197927,1355,30,10156,-3.6236321507171083,40.38142408924954,1283867,1.791462822862493e-05,POINT (-3.624221164197927 40.38151139208582),POINT (-3.6236321507171083 40.38142408924954),7972743,6576.707581324808,7972743,6755.030174697266
562,57,40.385669459345976,-3.635941567686801,1350,105,5841,-3.636396504105075,40.38574782146099,13168158,4.328623638932643e-06,POINT (-3.635941567686801 40.385669459345976),POINT (-3.636396504105075 40.38574782146099),7972739,6576.707581324808,7972739,6755.030174697266
567,16,40.37981184375505,-3.707620084887374,1085,385,10792,-3.7076949696478376,40.37931594561834,0,,POINT (-3.707620084887374 40.37981184375505),POINT (-3.7076949696478376 40.37931594561834),655440028,5262.986904653789,655440028,5136.8945195761935
607,18,40.484033988486836,-3.6901343732997915,1100,510,6773,-3.690674936095877,40.484516163791476,9176633,1.961503745436916e-06,POINT (-3.6901343732997915 40.484033988486836),POINT (-3.690674936095877 40.484516163791476),"[45316409, 554505593]",6127.925080450613,"[45316409, 554505593]",5588.7409040304865
614,12,40.483166827491054,-3.6810730349359115,1199,540,6931,-3.6808237319112833,40.483402189309246,0,,POINT (-3.6810730349359115 40.483166827491054),POINT (-3.6808237319112833 40.483402189309246),7972748,1793.2023599062425,7972748,1657.7602827787007
615,25,40.48344312877572,-3.6802321863526504,1245,760,6711,-3.6807105085765337,40.48322947528012,17434958,1.4339007871427049e-06,POINT (-3.6802321863526504 40.48344312877572),POINT (-3.6807105085765337 40.48322947528012),7972748,1842.9291216350107,7972748,2097.7206549694115
619,18,40.484073365193865,-3.6734480873730044,1130,525,6932,-3.6725542171825905,40.484054808793616,18340018,9.81460323539486e-07,POINT (-3.6734480873730044 40.484073365193865),POINT (-3.6725542171825905 40.484054808793616),7972748,2042.250279632549,7972748,1828.8987330598063
620,20,40.389809222399315,-3.6362858657106925,1410,905,5848,-3.6397602916124634,40.38845710964612,1045994,1.9120568569226975e-05,POINT (-3.6362858657106925 40.389809222399315),POINT (-3.6397602916124634 40.38845710964612),7972748,2058.8319850544967,7972748,1826.52590450629
623,11,40.41129454393259,-3.6550085846733236,1430,270,6122,-3.6548319460811927,40.41144427315245,2605743,4.2214447088603906e-06,POINT (-3.6550085846733236 40.41129454393259),POINT (-3.6548319460811927 40.41144427315245),7972748,6035.121788289788,7972748,2037.7112502640366
624,19,40.41067889049741,-3.655323880314793,1335,630,6122,-3.6548319460811927,40.41144427315245,1868618,1.0167942297462617e-05,POINT (-3.655323880314793 40.41067889049741),POINT (-3.6548319460811927 40.41144427315245),7972748,3791.0152690929813,7972748,2046.112233894043
625,15,40.41844334106778,-3.656649904638871,1240,215,7131,-3.65512552689707,40.41791379933738,7719682,1.9430852203497503e-06,POINT (-3.656649904638871 40.41844334106778),POINT (-3.65512552689707 40.41791379933738),7972748,5548.7419314193085,7972748,2063.3788455551608
626,14,40.41773375152247,-3.6549136627251193,1270,405,6790,-3.655139889215093,40.417797455826864,12577406,1.1131071065051092e-06,POINT (-3.6549136627251193 40.41773375152247),POINT (-3.655139889215093 40.417797455826864),7972748,5597.281227241259,7972748,5564.992148868052
627,24,40.415968731553384,-3.6494275249088397,995,480,9950,-3.6510431871596998,40.41506160201317,0,,POINT (-3.6494275249088397 40.415968731553384),POINT (-3.6510431871596998 40.41506160201317),7972748,5535.393006241322,7972748,5999.5008370770975
628,24,40.41651233430345,-3.650952775307885,1285,270,9950,-3.6510431871596998,40.41506160201317,0,,POINT (-3.650952775307885 40.41651233430345),POINT (-3.6510431871596998 40.41506160201317),7972748,5544.568307675775,7972748,6162.534027114505
629,30,40.41709085190061,-3.652659809853537,1305,780,3495,-3.654574415327414,40.41754417559395,11726321,2.5583471576464606e-06,POINT (-3.652659809853537 40.41709085190061),POINT (-3.654574415327414 40.41754417559395),7972748,5556.318578843077,7972748,3800.8538878347126
630,16,40.41668858018802,-3.6518178688554284,1425,450,9950,-3.6510431871596998,40.41506160201317,0,,POINT (-3.6518178688554284 40.41668858018802),POINT (-3.6510431871596998 40.41506160201317),7972748,3003.518946069438,7972748,5547.954993367974
682,13,40.39243307681402,-3.740236649331817,1300,615,3567,-3.7403771910439,40.3926678088172,3127264,4.1569883450837535e-06,POINT (-3.740236649331817 40.39243307681402),POINT (-3.7403771910439 40.3926678088172),655440028,2957.2760232306905,655440028,3246.172864067225
683,18,40.39292105016682,-3.7410508758733494,1400,40,3568,-3.7414870668990914,40.39251425360218,3831833,4.697490730937387e-06,POINT (-3.7410508758733494 40.39292105016682),POINT (-3.7414870668990914 40.39251425360218),655440028,2957.2760232306905,655440028,3477.967795974797
684,23,40.38413866536896,-3.64278610498476,1320,415,3428,-3.6410207126751875,40.386596542584215,3796713,6.057871637914164e-06,POINT (-3.64278610498476 40.38413866536896),POINT (-3.6410207126751875 40.386596542584215),655440028,2864.2371579033284,655440028,3477.967795974797
